Armenian_Ararat:GRC11054323,0.103579,0.132019,-0.060339,-0.062985,-0.027697,-0.010598,0.004935,-0.000692,-0.023725,-0.010934,0.008607,0.002847,0,0.013349,-0.00475,-0.017634,-0.004303,0.007728,0.004651,-0.003252,-0.007487,-0.001113,0.007641,-0.003615,0.008143
Armenian_Ararat:GRC11054325,0.102441,0.126941,-0.063356,-0.05814,-0.025543,-0.017012,0.00188,-0.006231,-0.027815,-0.009476,0.001949,0.005095,-0.001933,-0.000275,-0.005293,0.005171,0.011213,-0.005954,0.000126,0.003752,-0.006738,0.006677,-0.003204,0.001325,-0.003832
Armenian_Ararat:GRC11054326,0.097888,0.139128,-0.061471,-0.067184,-0.025543,-0.016733,0.004465,-0.003923,-0.025361,-0.005467,0.002598,0.008542,0.002676,0,-0.004072,0.00305,0.011995,0.000253,0.002011,-0.003752,0.003119,0.007419,0.003944,-0.002048,-0.002634
Armenian_Ararat:GRC11054327,0.102441,0.136081,-0.062979,-0.068153,-0.022773,-0.009761,0.00705,-0.002769,-0.026179,0.000729,0.004872,0.007793,-0.004757,0.006744,-0.009365,-0.006762,-0.012256,0.008361,0.006788,-0.006128,0.001747,0.005935,0.002342,0.003615,0.004311
Armenian_Ararat:GRC11054328,0.104717,0.13405,-0.056191,-0.060724,-0.020311,-0.013945,0.00329,-0.001846,-0.019839,-0.004738,-0.002436,0.001349,-0.001338,0.001927,-0.008686,0.005038,0.013821,0.00038,0.004274,-0.006753,-0.000749,0.002844,-0.006286,-0.002651,-0.002036
Armenian_Ararat:GRC11054329,0.106994,0.129988,-0.059208,-0.054264,-0.026466,-0.022311,0.00987,-0.001846,-0.033133,0.005103,0.012179,0.004646,-0.005203,-0.003716,-0.001493,0.001591,0.006128,0.00228,0.003771,-0.007128,-0.006863,0.001978,-0.007395,0.00012,-0.001796
Armenian_Ararat:GRC11054330,0.104717,0.14319,-0.05506,-0.063308,-0.026159,-0.018965,0.00141,-0.01523,-0.029247,-0.002187,-0.000162,0.004346,-0.004906,0.002202,-0.010586,0.001193,0.004042,-0.003801,0.006788,-0.006503,0.001497,0.005688,0.002958,-0.00735,0.005748
Armenian_Ararat:GRC11054331,0.099026,0.141159,-0.062602,-0.056525,-0.029852,-0.023427,0.00658,0.000231,-0.031088,-0.004009,0.00406,0.002997,-0.007582,0.00578,0.000271,0.001591,-0.001043,0.003927,-0.001006,-0.009755,0.004118,0.000866,-0.002342,-0.001807,0.008263
Armenian_Ararat:GRC11054332,0.100164,0.139128,-0.064111,-0.061047,-0.02739,-0.020359,0.001175,-0.007384,-0.029451,-0.005285,0.005034,0.008842,-0.00773,0.004679,0.00095,-0.001591,0.001825,-0.0019,0.009679,0.003627,-0.00262,0.005317,-0.004314,-0.00253,0.005029
Armenian_Ararat:GRC11054333,0.105855,0.138112,-0.050911,-0.061693,-0.029852,-0.025937,0.006345,-0.007615,-0.026384,-0.004738,0.009094,-0.001948,-0.002676,0.009634,-0.004479,-0.009679,-0.011213,0.00038,-0.002765,-0.002501,0.00262,0.003586,-0.001725,-0.000361,0.001437
Armenian_Artsakh:Artsakh001,0.102441,0.136081,-0.056945,-0.048773,-0.030159,-0.012829,0.00752,-0.000923,-0.035587,-0.008747,-0.000162,0.004496,-0.004906,-0.001651,-0.000271,-0.007558,-0.007432,-0.00152,0.003017,-0.009755,-0.005116,0.006801,0.001849,-0.001566,0.000958
Armenian_Artsakh:Artsakh003,0.103579,0.136081,-0.044123,-0.04522,-0.030159,-0.009482,0.00611,-0.012461,-0.032928,-0.012757,0.007307,-0.000749,-0.005054,-0.009358,0.0076,0.005967,0.008475,-0.006081,0.001131,0.002626,0.001248,0.002473,0.000986,-0.006025,0.003233
Armenian_Artsakh:Hadrut11,0.104717,0.14319,-0.055814,-0.05491,-0.03139,-0.005578,0.00893,-0.006461,-0.032928,-0.00328,0.00747,0.004496,0.002973,0.004679,-0.003529,0.006629,-0.003912,0.004814,0.004651,0.001376,-0.004118,0.001978,0.006779,-0.002892,-0.003952
Armenian_Artsakh:KPB24,0.108132,0.13405,-0.056191,-0.054587,-0.026774,-0.01004,-0.002115,-0.006692,-0.030679,-0.00492,0.001786,-0.001349,-0.001635,0.005643,-0.003664,0.005701,0.004433,0.001014,0.003268,-0.002001,0.002745,0.002473,-0.002465,-0.00253,0.00934
Armenian_Artsakh:KRB13,0.101303,0.131003,-0.05506,-0.053295,-0.028928,-0.017291,0.00188,-0.006,-0.031497,-0.008383,0.00747,0.001948,-0.005946,0.003028,-0.005836,0.009812,0.020861,0.000253,0.004022,-0.002126,0.003868,0.000495,-0.010723,0.005543,0.000479
Armenian_Artsakh:KRB22,0.104717,0.133034,-0.054305,-0.053941,-0.032006,-0.015339,0.0047,-0.003,-0.037019,-0.002734,-0.011205,0.004346,-0.003717,0.006881,-0.005022,0.005171,0.006128,0.004814,0.006034,-0.003502,0.004118,0.00507,-0.002711,-0.001084,0.00467
Armenian_Artsakh:KRB32,0.105855,0.138112,-0.060716,-0.047158,-0.03416,-0.011992,0.00658,-0.007154,-0.03211,-0.009659,0.005521,-0.001499,-0.004906,-0.002064,-0.006515,0.008884,0.005215,-0.002534,-0.000628,-0.01113,0.003619,0.000866,0.002958,-0.006507,-0.002395
Armenian_Artsakh:Karabakh22,0.104717,0.135065,-0.059585,-0.049096,-0.036622,-0.011435,0.00235,-0.007384,-0.030883,-0.009476,0.00406,-0.001798,0.000297,0.006744,0.002036,-0.008884,-0.008605,-0.000253,-0.002388,0.004377,0.002496,0.00507,0.001479,-0.005904,0.007424
Armenian_Artsakh:Karabakh23,0.102441,0.132019,-0.050157,-0.051357,-0.033237,-0.006414,0.00423,-0.003231,-0.036814,-0.011663,0.001624,0.004496,-0.007284,0.007569,0.001764,-0.010077,-0.011995,0.0019,0.005531,-0.003877,0.003993,0.000866,0.006532,0,0.000479
Armenian_Artsakh:Karabakh24,0.102441,0.136081,-0.060716,-0.054587,-0.028928,-0.019801,0.00517,-0.002077,-0.034565,-0.009476,0.000974,0.001049,0.000149,0.004542,-0.005022,0.008221,0.002868,-0.000127,-0.004902,-0.007003,-0.000374,0.001607,0.002465,0.001566,-0.004071
Armenian_Artsakh:Karabakh25,0.10927,0.125926,-0.050534,-0.054264,-0.033237,-0.014502,0.00423,-0.005769,-0.029656,-0.00328,0.009419,0.005695,-0.007433,0.002064,-0.006379,0.001458,0.008345,0.003674,0.00176,-0.003502,0.005989,-0.003833,0.002958,-0.007109,0.006347
Armenian_Artsakh:Karabakh26,0.099026,0.144205,-0.060716,-0.05491,-0.031083,-0.004462,0.007285,-0.00923,-0.035792,-0.006196,0.008769,0.002248,-0.005649,-0.005643,-0.00665,-0.000928,0.005737,0.001647,0.001131,0.00075,0.001248,0.001978,0.001849,0.000482,-0.000599
Armenian_Artsakh:Martuni1,0.106994,0.13405,-0.061094,-0.053941,-0.023389,-0.003904,0.00423,-0.004846,-0.036405,-0.009476,0.00341,-0.001499,0.012042,-0.007294,-0.000136,0.012066,0.005998,-0.00076,0.002765,-0.001626,0.005865,0.000247,0.003081,-0.005904,-0.000718
Armenian_Artsakh:Mets_Shen19,0.108132,0.131003,-0.05242,-0.056525,-0.037545,-0.009203,0.00282,-0.003,-0.028429,-0.001458,0.005359,0.004346,-0.005798,0.001927,-0.006107,-0.005436,-0.006128,-0.000633,0.002388,-0.006128,0.001373,0.006306,-0.009737,-0.000241,0.005748
Armenian_Artsakh:Talish01,0.106994,0.136081,-0.053551,-0.050388,-0.026774,-0.016733,0.00282,-0.007846,-0.024952,-0.006378,0.001299,0.004196,-0.002081,-0.001927,-0.002172,0.011138,0.016689,0.00038,-0.005782,0.003877,0.003743,-0.00507,-0.00419,0.003012,-0.000838
Armenian_Artsakh:Vanq20,0.104717,0.133034,-0.060716,-0.055233,-0.032314,-0.016733,0.003995,-0.006461,-0.035996,0.000182,-0.002111,-0.000599,-0.004608,0.008808,-0.007465,-0.014452,-0.01369,-0.000127,-0.000754,0.000375,-0.001497,-0.001113,0.002342,-0.002289,0.010298
Armenian_Artvin:Artvin14,0.104717,0.131003,-0.062225,-0.055879,-0.030467,-0.019522,0.004935,-0.005769,-0.034155,-0.00328,-0.004709,0.001798,-0.004162,-0.000688,-0.003393,0.01127,0.01695,-0.00114,0.001257,0.004002,0.002121,0.002349,-0.011709,0.000723,-0.00479
Armenian_Ashtarak:Ashtarak001,0.105855,0.147252,-0.063733,-0.056525,-0.042777,-0.003068,-0.00141,-0.007384,-0.030883,-0.003827,-0.002273,0.006444,-0.007582,0.004817,-0.000407,0.004375,0.007302,0.001647,0.00817,0.003001,0.000998,0,0.010723,-0.001928,0.007185
Armenian_Bayazet:BYZ01,0.099026,0.13405,-0.062602,-0.055556,-0.02739,-0.016733,0.001175,-0.001615,-0.022702,-0.004738,0.001786,0.000599,-0.001041,0.00289,-0.005565,0.007292,-0.003651,0.004307,0.002263,-0.003001,-0.00025,-0.001978,-0.001849,0.00482,0.000239
Armenian_Bayazet:BYZ02,0.097888,0.136081,-0.060716,-0.062016,-0.03416,-0.019522,0.00376,-0.014538,-0.023725,-0.003645,-0.000812,0.00015,0.002676,-0.000826,-0.004886,0.005436,-0.004042,-0.00114,-0.001006,-0.006003,0.007237,0.004328,-0.000863,0.001446,-0.002515
Armenian_Bayazet:BYZ04,0.101303,0.139128,-0.064488,-0.059432,-0.027082,-0.014781,0.003055,-0.003692,-0.027406,-0.002187,0.00341,-0.00045,-0.005798,0.002202,0.005565,0.001989,-0.006258,0.00114,0.004148,0.004877,0.002371,0.002473,-0.00493,0.006266,0.008622
Armenian_Bayazet:Bayazet1,0.106994,0.137096,-0.061094,-0.05814,-0.030775,-0.01004,0.004465,-0.003,-0.027815,0.000547,0.002436,-0.003597,0.001933,-0.00578,0.001221,0.00716,0.001565,-0.000633,0.002765,-0.002876,-0.001996,0.004946,-0.002465,0.003253,0.002036
Armenian_Central_Iran:ARM003,0.103579,0.137096,-0.060716,-0.049419,-0.032621,-0.004741,0.009635,0.000692,-0.038041,-0.012028,0.003897,-0.001798,-0.007582,-0.000275,0.007872,0.006629,0.001956,-0.000253,0.001006,-0.000125,0.00025,0.002349,-0.000739,-0.001928,-0.002036
Armenian_Central_Iran:Fereydunshahr001,0.104717,0.138112,-0.056568,-0.055233,-0.033852,-0.006693,0.00094,-0.002769,-0.026384,0.006196,-0.000812,0.005695,-0.01115,-0.006193,-0.0076,0.001856,0.008996,-0.0019,0.003645,-0.003877,0.008735,-0.005317,-0.006655,-0.004217,0.002515
Armenian_Central_Iran:Khomeyn001,0.103579,0.136081,-0.062225,-0.05491,-0.036622,-0.013108,0.00611,-0.006923,-0.03436,-0.014761,0.001461,-0.001798,-0.003717,0.007432,-0.005429,-0.012198,-0.001434,-0.005321,0.000754,-0.008879,0.00262,0.007048,0.010599,-0.001687,0.004191
Armenian_Central_Iran:Khomeyn002,0.108132,0.137096,-0.060339,-0.063631,-0.024928,-0.006693,0.00094,-0.004154,-0.031088,-0.010205,0.003897,0.003147,-0.007136,0.008395,-0.006922,-0.019358,-0.004172,-0.004181,0.000377,-0.002501,0.001373,0.000742,-0.002218,0.006507,0.003113
Armenian_Diyarbekir:Diarbekir001,0.100164,0.132019,-0.061094,-0.065246,-0.025543,-0.018686,0.004935,-0.008769,-0.026793,0.00328,0.00682,0.002098,-0.001784,0.001927,-0.008143,0.013126,0.017602,0.001267,-0.001006,0.003627,0.001123,-0.005564,0.003081,-0.007109,-0.006586
Armenian_Diyarbekir:Mardin01,0.100164,0.141159,-0.058454,-0.068799,-0.026159,-0.023985,0.010105,-0.006231,-0.026588,-0.005832,0.00682,-0.004046,0.003568,0.009634,-0.007872,0.000398,-0.001956,0.002787,0.001257,-0.003126,0.003244,0.003339,0.001356,-0.000482,0.004191
Armenian_Diyarbekir:TGK04,0.099026,0.139128,-0.057699,-0.06783,-0.032314,-0.015339,0.003995,-0.002769,-0.024338,-0.002734,0.001137,-3e-04,0.003865,-0.002202,-0.000136,0.001458,0.004563,0.001014,0.000503,-0.001126,-0.002995,-0.000124,0.002218,0.005422,-0.006107
Armenian_Erzurum:ERZ6,0.105855,0.144205,-0.056945,-0.065569,-0.025235,-0.020917,0.00611,-0.004384,-0.020248,-0.005649,0.00341,0.002398,0.002676,0.005367,-0.004343,-0.009546,-0.00691,0.001647,0.001508,-0.002876,0.003868,-0.001978,0.002711,-0.000723,0.006347
Armenian_Erzurum:ERZ7,0.102441,0.13405,-0.054682,-0.058786,-0.028005,-0.016733,0.00517,-0.009461,-0.034769,-0.007654,0.006983,0.001798,-0.003419,0.00289,-0.00475,0.007425,0.021253,-0.00266,-0.000754,0.002876,-0.000499,0.003462,-0.002095,0.005061,-0.005987
Armenian_Erzurum:ERZ9,0.095611,0.132019,-0.065996,-0.061693,-0.026159,-0.014223,0.004465,-0.003923,-0.032928,0.000182,0.005684,0.004946,-0.01115,-0.005092,-0.000136,0.002784,0.020601,-0.00038,0.001131,0.006753,0.00025,-0.002597,0.003697,0.000361,0.003233
Armenian_Erzurum:Erzurum1,0.102441,0.135065,-0.057322,-0.055879,-0.033852,-0.021196,0.00094,-0.008077,-0.02986,-0.009294,0.002273,0.002398,0.003419,-0.007156,-0.003936,0.013657,0.028684,-0.000127,-0.00264,0.005753,0.007237,0.005935,-0.001849,0.000482,0.001916
Armenian_Erzurum:Erzurum2,0.105855,0.131003,-0.058454,-0.062985,-0.029852,-0.014502,0.005405,-0.010615,-0.037428,-0.007107,0.004222,0.003147,-0.0055,0.00523,-0.003529,-0.009546,-0.014603,0.000127,0.001131,-0.002626,0.006988,0.007048,-0.001849,-0.001687,-0.005628
Armenian_Erzurum:Erzurum27,0.110408,0.136081,-0.060716,-0.059109,-0.032006,-0.018686,0.002115,-0.010615,-0.038246,-0.004556,-0.000974,0.004496,-0.012339,0.001927,0.001086,-0.006629,0.00013,-0.003801,-0.000754,0.00075,0.001123,0.003091,-0.00493,-0.00241,-0.00012
Armenian_Erzurum:Erzurum6,0.105855,0.136081,-0.061094,-0.063631,-0.026774,-0.019801,0.004465,-0.003692,-0.034155,-0.004738,0.000812,0.007194,-0.010704,0.010322,-0.001357,-0.015911,-0.006519,0.000633,0.001006,-0.005503,0.004991,0.002102,-0.00456,-0.002289,0.00455
Armenian_Erzurum:Erzurum7,0.104717,0.131003,-0.055437,-0.052326,-0.032314,-0.012829,0.008225,-0.003461,-0.028429,-0.009659,0.004222,0.006444,0.00446,0.014038,-0.004343,-0.005569,-0.014342,0.003421,0.002137,-0.011255,-0.001248,-0.002968,-0.004314,-0.002771,-0.002395
Armenian_Erzurum:Erzurum9,0.105855,0.135065,-0.066373,-0.057494,-0.03139,-0.012829,0.003995,-0.008538,-0.033542,-0.008747,0.003735,0.010641,-0.010704,0.003165,-0.004343,0.008486,0.021122,-0.001394,0.004525,-0.002001,0.007736,0.002102,-0.00986,0.003374,0.005269
Armenian_Gardman:Chambarak13,0.108132,0.128972,-0.052043,-0.051034,-0.033852,-0.013666,0.00188,-0.013615,-0.039678,-0.015126,0.004222,-0.001349,0.000297,0.003991,-0.003936,-0.002784,-0.007432,-0.000253,0.001383,-0.006503,0.001123,0.00643,0.000739,-0.004097,0.00455
Armenian_Gardman:GRD01,0.105855,0.132019,-0.052797,-0.052649,-0.031698,-0.014781,0.011751,-0.005307,-0.041314,-0.005467,0.001299,0.004496,-0.010555,0.005918,-0.002714,-0.015513,-0.014081,0.000633,0.001257,-0.01088,-0.003743,0.002473,-0.000863,-0.005422,-0.001557
Armenian_Gardman:Shahumyan10,0.101303,0.128972,-0.056191,-0.054587,-0.035699,-0.011713,0.00376,-0.005538,-0.038655,-0.011481,0.009094,0.004496,-0.008474,-0.003716,-0.003257,-0.000398,0.00665,0.008742,0.004022,5e-04,0.007986,0.000247,0.003328,0.00494,0.002155
Armenian_Gesaria:Evereg001,0.111547,0.136081,-0.056191,-0.062016,-0.020619,-0.014781,0.0047,-0.004615,-0.030679,-0.001093,0.003573,0.002248,-0.001338,0.01156,-0.006107,-0.01485,-0.011083,0.002787,0.006411,-0.008254,-0.00549,0.005193,-0.002465,-0.004699,0.001078
Armenian_Gesaria:Evereg002,0.105855,0.136081,-0.054305,-0.056525,-0.028928,-0.015339,0.001645,-0.001846,-0.028429,-0.001822,0.005521,0.004046,-0.003271,0.001239,-0.001357,0.00358,0.00326,-0.00038,0.002263,-0.008379,-0.001123,0.005688,-0.005669,-0.003374,-0.000479
Armenian_Gesaria:Evereg003,0.100164,0.131003,-0.053928,-0.063954,-0.02739,-0.013666,0.00987,-0.005538,-0.024543,-0.004009,0.009256,0.003597,-0.006541,-0.010459,-0.008279,0.001989,0.019297,0,-0.003394,-0.001,0.003619,0.006801,-0.003204,0.000482,0.000359
Armenian_Gesaria:Gesi004,0.10927,0.137096,-0.046763,-0.05814,-0.026774,-0.016733,0.00188,-0.006923,-0.02802,-0.000547,-0.002111,-0.000749,-0.003122,0.007982,-0.004343,-0.007558,-0.011604,-0.001014,0.001885,0.000375,0.006988,0.003462,0.001479,0.001205,0.004191
Armenian_Gurin:Gurin001,0.101303,0.141159,-0.057699,-0.059432,-0.027697,-0.016733,0.00517,-0.007154,-0.027815,0.000729,-0.001299,0.005095,0.001487,-0.000138,-0.011129,0.009414,0.011474,0.001267,0.006788,0.001376,0.003993,-0.003339,0.000246,-0.000723,-0.007664
Armenian_Gurin:Gurin002,0.106994,0.137096,-0.058454,-0.063954,-0.030467,-0.016176,0.006815,-0.006,-0.033542,-0.006378,0.006171,-0.00015,0.005649,0.000413,-0.005157,0.010209,0.017732,-0.004941,-0.001885,0.004002,0.002995,0.003215,-0.003697,-0.001687,0.002395
Armenian_Hamshen:ARK-59,0.105855,0.140143,-0.068636,-0.063631,-0.035391,-0.015897,0.00235,-0.003923,-0.039678,-0.005103,-0.001786,0.010041,-0.009068,-0.004542,-0.0095,-0.010209,0.011213,0.003041,0.00264,0.004502,0.009733,0.010881,-0.00493,-0.005904,0.006586
Armenian_Hamshen:ARK-76,0.105855,0.131003,-0.05506,-0.055879,-0.035699,-0.023427,0.011045,-0.009461,-0.046836,0.002551,0.007795,0.007643,-0.012636,-0.001376,-0.008822,-0.013657,0.009648,0.00152,-0.005656,-0.005503,0.004991,-0.001978,-0.00456,-0.006868,0.002275
Armenian_Hamshen:ARK-78,0.10927,0.138112,-0.057322,-0.063631,-0.035699,-0.005578,0.00094,-0.014076,-0.042541,-0.004191,0.002923,0.006444,-0.012933,0.007569,-0.009365,-0.017767,0.001956,0.000633,0.001885,0.017008,-0.001373,0.00643,-0.009737,-0.014942,0.006586
Armenian_Hamshen:ARK-82,0.108132,0.145221,-0.056945,-0.065892,-0.0437,-0.018965,0.011751,-0.008538,-0.047859,-0.003645,0.009906,0.01094,-0.012785,0.002477,-0.012758,-0.009414,0.009779,0.001647,-0.008547,0.002626,0.003743,-0.001607,0.002958,-0.00735,-0.003832
Armenian_Hamshen:ARK-84,0.10927,0.133034,-0.052797,-0.05814,-0.030159,-0.009482,0.005875,-0.009692,-0.042745,-0.010752,0.005684,0.00045,-0.003122,-0.000138,-0.010993,0.004773,0.008605,0.000127,0.003268,0.006253,0.009733,0.011005,0.002218,-0.00482,-0.005628
Armenian_Hamshen:ARK-88,0.102441,0.139128,-0.063356,-0.052972,-0.032621,-0.018965,0.00329,-0.006923,-0.045404,-0.014214,-0.002273,0.01109,-0.021704,-0.004542,-0.0057,-0.000398,0.011995,-0.002407,-0.006662,0.001626,0.003244,0.00136,-0.002465,-0.002289,-0.002155
Armenian_Hamshen:ARK-89,0.110408,0.135065,-0.054305,-0.062339,-0.030467,-0.01506,0.014806,0.000692,-0.057471,-0.004738,-0.003085,0.002548,-0.014866,0.007294,-0.001493,-0.007558,0.010431,-0.006081,-0.001885,0.005628,0.010107,0.000989,-0.004807,-0.002169,0.001317
Armenian_Hamshen:HemsinTurkey1,0.104717,0.140143,-0.056191,-0.064277,-0.037238,-0.006414,0.00517,-0.010153,-0.037019,-0.003098,0.005359,0.005845,-0.007879,0.003441,-0.007193,-0.00769,-0.000913,-0.000253,0.00176,-0.000125,-0.005241,0.004822,-0.002835,-0.00964,-0.001437
Armenian_Javakhk:ARM1,0.104717,0.136081,-0.053551,-0.055556,-0.020927,-0.02259,0.002115,-0.004384,-0.026179,-0.002551,0.00406,-0.004196,-0.000743,-0.003028,-0.009229,0.009812,0.008866,0.000253,0.003897,-0.001626,-0.003868,0.005564,0.005423,0.00494,0.001197
Armenian_Javakhk:ARM2,0.106994,0.139128,-0.063733,-0.059109,-0.028928,-0.019243,0.003995,-0.001154,-0.032519,-0.004374,0.001786,0.000599,-0.00446,0.009221,-0.006922,-0.011138,-0.009257,0.002154,-0.002137,0.000375,0.006489,0.001484,-0.002711,-0.001566,0.004311
Armenian_Javakhk:ARM3,0.102441,0.140143,-0.065242,-0.063631,-0.032929,-0.017291,0.005875,-0.005769,-0.033337,-0.006378,0.002923,-0.002098,0,0.002202,-0.003936,0.003845,0.004303,0.004687,0.004148,-0.001251,0.005615,-0.002844,0.003821,-0.002651,0.00012
Armenian_Javakhk:ARM4,0.106994,0.13405,-0.04978,-0.072029,-0.020927,-0.023148,0.000705,-0.004615,-0.025565,-0.004191,0.005846,0.002698,-0.005203,-0.000138,0.003122,0.003978,-0.000652,0.000507,0.000754,0.002626,0.00287,0.008532,0.001356,-0.001807,-0.003233
Armenian_Javakhk:ARM5,0.104717,0.144205,-0.055437,-0.067507,-0.028621,-0.017012,0.004465,0.000462,-0.034769,-0.007654,0.006658,0.001649,0.000743,-0.00289,-0.004479,0.00358,0.000261,0.001774,-0.001006,-0.003502,-0.002246,-0.001978,0.00037,0.000361,0.002155
Armenian_Kars:F03,0.105855,0.135065,-0.063733,-0.062016,-0.033545,-0.019243,-0.00094,-0.011769,-0.031701,-0.002551,0.007957,0.002098,-0.00996,0.00523,0.001493,-0.00305,-0.014733,0.003294,0.003394,-0.005253,0.003868,-0.003339,-0.005176,-0.00241,-0.000479
Armenian_Kessab:KSB1,0.101303,0.137096,-0.059585,-0.060724,-0.025235,-0.02008,0.00047,-0.012692,-0.022702,-0.00164,0.01088,0.002997,-0.001338,0.003991,-0.002579,-0.001458,-0.002477,-0.00228,0.00176,-0.004377,0.004742,-0.002597,0.000986,0.00241,-0.003113
Armenian_Kessab:KSB2,0.104717,0.138112,-0.051666,-0.065569,-0.026466,-0.013387,0.010575,-0.002769,-0.020452,0.000729,0.002923,0.005095,-0.003271,0.003441,-0.007329,-0.006364,-0.000522,0.003801,0.006536,-0.009254,0.006489,0.00136,0.004067,0.002289,0.004311
